event_id,username,timestamp,ip_address,country,device,success,event_type
618,dellis,2026-08-20 16:26:58,10.10.1.44,UK,MacBook,1,LOGIN
619,iiqbal,2026-08-20 16:32:45,10.10.1.18,UK,Windows-Laptop,1,LOGIN
620,xyates,2026-08-20 16:36:26,10.10.2.12,UK,Windows-Laptop,1,LOGIN
621,cclark,2026-08-20 16:36:36,10.10.0.31,UK,Windows-Laptop,1,LOGIN
622,yzimmer,2026-08-20 16:37:42,81.2.105.23,UK,iPhone,1,LOGIN
623,ggrant,2026-08-20 16:41:35,10.10.1.44,UK,MacBook,1,LOGIN
624,ffisher,2026-08-20 16:44:50,81.2.66.204,UK,MacBook,1,LOGIN
625,llewis,2026-08-20 16:51:19,81.2.119.152,UK,MacBook,0,LOGIN
626,ggreen,2026-08-20 16:52:45,10.10.2.39,UK,MacBook,1,LOGIN
627,ffisher,2026-08-20 16:54:27,81.2.66.204,UK,MacBook,1,LOGIN
628,ssingh,2026-08-20 16:59:25,81.2.77.11,UK,Windows-Laptop,1,LOGIN
629,nperry,2026-08-20 17:08:21,81.2.157.31,UK,Windows-Laptop,1,LOGIN
630,kking,2026-08-20 17:10:41,81.2.157.31,UK,Windows-Laptop,1,LOGIN
631,bcole,2026-08-20 17:21:44,10.10.1.44,UK,MacBook,1,LOGIN
632,zarcher,2026-08-20 17:28:32,10.10.0.25,UK,iPhone,0,LOGIN
633,ccarter,2026-08-20 17:34:08,81.2.169.75,UK,MacBook,1,LOGIN
634,molsen,2026-08-20 17:42:15,10.10.0.25,UK,iPhone,1,LOGIN
635,fgray,2026-08-20 17:58:41,81.2.66.204,UK,Windows-Laptop,1,LOGIN
636,ddesai,2026-08-20 18:25:10,81.2.169.75,UK,MacBook,1,LOGIN
637,sturner,2026-08-20 18:32:36,81.2.169.75,UK,MacBook,1,LOGIN
638,kking,2026-08-20 19:30:03,10.10.0.25,UK,Windows-Laptop,1,LOGIN
639,abrooks,2026-08-20 23:46:43,81.2.131.9,UK,iPhone,1,LOGIN
640,mmoore,2026-08-21 01:12:04,91.214.124.77,RU,Unknown-Linux,0,LOGIN
641,mmoore,2026-08-21 01:14:07,91.214.124.77,RU,Unknown-Linux,0,LOGIN
642,mmoore,2026-08-21 01:16:02,91.214.124.77,RU,Unknown-Linux,0,LOGIN
643,mmoore,2026-08-21 01:18:01,91.214.124.77,RU,Unknown-Linux,0,LOGIN
644,mmoore,2026-08-21 01:20:01,91.214.124.77,RU,Unknown-Linux,0,LOGIN
645,mmoore,2026-08-21 01:22:20,91.214.124.77,RU,Unknown-Linux,0,LOGIN
646,mmoore,2026-08-21 01:24:19,91.214.124.77,RU,Unknown-Linux,0,LOGIN
647,mmoore,2026-08-21 01:26:03,91.214.124.77,RU,Unknown-Linux,0,LOGIN
648,mmoore,2026-08-21 01:28:18,91.214.124.77,RU,Unknown-Linux,0,LOGIN
649,mmoore,2026-08-21 01:30:00,91.214.124.77,RU,Unknown-Linux,0,LOGIN
650,mmoore,2026-08-21 01:32:24,91.214.124.77,RU,Unknown-Linux,0,LOGIN
651,mmoore,2026-08-21 01:34:15,91.214.124.77,RU,Unknown-Linux,0,LOGIN
652,mmoore,2026-08-21 01:36:07,91.214.124.77,RU,Unknown-Linux,0,LOGIN
653,mmoore,2026-08-21 01:38:00,91.214.124.77,RU,Unknown-Linux,0,LOGIN
654,mmoore,2026-08-21 01:40:08,91.214.124.77,RU,Unknown-Linux,0,LOGIN
655,mmoore,2026-08-21 01:42:29,91.214.124.77,RU,Unknown-Linux,0,LOGIN
656,mmoore,2026-08-21 01:44:19,91.214.124.77,RU,Unknown-Linux,0,LOGIN
657,mmoore,2026-08-21 01:46:25,91.214.124.77,RU,Unknown-Linux,0,LOGIN
658,mmoore,2026-08-21 01:48:25,91.214.124.77,RU,Unknown-Linux,0,LOGIN
659,mmoore,2026-08-21 01:50:28,91.214.124.77,RU,Unknown-Linux,0,LOGIN
660,mmoore,2026-08-21 01:52:12,91.214.124.77,RU,Unknown-Linux,0,LOGIN
661,mmoore,2026-08-21 01:54:05,91.214.124.77,RU,Unknown-Linux,0,LOGIN
662,mmoore,2026-08-21 01:56:14,91.214.124.77,RU,Unknown-Linux,0,LOGIN
663,mmoore,2026-08-21 01:58:22,91.214.124.77,RU,Unknown-Linux,0,LOGIN
664,mmoore,2026-08-21 02:00:03,91.214.124.77,RU,Unknown-Linux,0,LOGIN
665,mmoore,2026-08-21 02:02:01,91.214.124.77,RU,Unknown-Linux,0,LOGIN
666,mmoore,2026-08-21 02:04:28,91.214.124.77,RU,Unknown-Linux,0,LOGIN
667,mmoore,2026-08-21 02:06:28,91.214.124.77,RU,Unknown-Linux,0,LOGIN
668,mmoore,2026-08-21 02:10:00,91.214.124.77,RU,Unknown-Linux,1,LOGIN
669,mmoore,2026-08-21 02:19:00,91.214.124.77,RU,Unknown-Linux,1,PRIVILEGED_ACCESS
670,nnair,2026-08-21 07:11:32,10.10.2.12,UK,Windows-Laptop,1,LOGIN
671,mmoore,2026-08-21 08:04:36,10.10.2.39,UK,iPhone,1,LOGIN
672,ffisher,2026-08-21 08:09:01,10.10.1.44,UK,MacBook,1,LOGIN
673,zwalker,2026-08-21 08:10:14,10.10.2.12,UK,MacBook,1,LOGIN
674,nnolan,2026-08-21 08:24:59,10.10.0.25,UK,MacBook,1,LOGIN
675,ddesai,2026-08-21 08:29:25,10.10.0.31,UK,MacBook,1,LOGIN
676,nnolan,2026-08-21 08:32:23,10.10.0.25,UK,MacBook,1,LOGIN
677,kking,2026-08-21 08:35:59,10.10.0.25,UK,Windows-Laptop,1,LOGIN
678,sturner,2026-08-21 08:52:49,10.10.0.25,UK,MacBook,1,LOGIN
679,jknight,2026-08-21 08:55:37,81.2.12.44,UK,Windows-Laptop,1,LOGIN
680,oreynolds,2026-08-21 08:55:51,10.10.2.39,UK,MacBook,1,LOGIN
681,llewis,2026-08-21 08:56:17,10.10.1.18,UK,MacBook,1,LOGIN
682,ssingh,2026-08-21 08:57:32,81.2.77.11,UK,Windows-Laptop,1,LOGIN
683,ssingh,2026-08-21 09:02:51,81.2.77.11,UK,Windows-Laptop,1,LOGIN
684,jjones,2026-08-21 09:11:13,10.10.1.18,UK,iPhone,1,LOGIN
685,jknight,2026-08-21 09:14:05,10.10.0.31,UK,Windows-Laptop,1,LOGIN
686,lnorth,2026-08-21 09:24:05,10.10.1.44,UK,iPhone,1,LOGIN
687,oprice,2026-08-21 09:28:22,10.10.0.25,UK,iPhone,1,LOGIN
688,ggrant,2026-08-21 09:29:25,81.2.12.44,UK,MacBook,1,LOGIN
689,ayoung,2026-08-21 09:35:33,10.10.0.25,UK,Windows-Laptop,1,LOGIN
690,ccarter,2026-08-21 09:45:56,81.2.169.75,UK,MacBook,1,LOGIN
691,uvaughan,2026-08-21 09:47:04,81.2.66.204,UK,MacBook,1,LOGIN
692,vwhite,2026-08-21 09:49:00,81.2.66.204,UK,iPhone,1,LOGIN
693,oprice,2026-08-21 09:59:20,10.10.0.25,UK,iPhone,1,LOGIN
694,eevans,2026-08-21 10:05:36,10.10.2.12,UK,Windows-Laptop,1,LOGIN
695,ffisher,2026-08-21 10:07:43,81.2.66.204,UK,MacBook,1,LOGIN
696,oowens,2026-08-21 10:11:22,10.10.1.44,UK,Windows-Laptop,1,LOGIN
697,ddavies,2026-08-21 10:13:08,10.10.0.31,UK,MacBook,1,LOGIN
698,oreynolds,2026-08-21 10:13:37,10.10.2.39,UK,MacBook,1,LOGIN
699,ssingh,2026-08-21 10:16:02,10.10.1.18,UK,Windows-Laptop,1,LOGIN
700,llane,2026-08-21 10:16:29,10.10.2.12,UK,iPhone,1,LOGIN
701,hhall,2026-08-21 10:19:01,10.10.2.12,UK,Windows-Laptop,1,LOGIN
702,kkaur,2026-08-21 10:22:19,10.10.1.44,UK,iPhone,1,LOGIN
703,oprice,2026-08-21 10:30:59,10.10.0.25,UK,iPhone,1,LOGIN
704,yzimmer,2026-08-21 10:48:17,10.10.2.39,UK,iPhone,1,LOGIN
705,xyates,2026-08-21 10:48:31,10.10.2.12,UK,Windows-Laptop,1,LOGIN
706,jjames,2026-08-21 10:48:47,10.10.0.31,UK,Windows-Laptop,1,LOGIN
707,ggrant,2026-08-21 10:55:51,10.10.1.44,UK,MacBook,1,LOGIN
708,ffisher,2026-08-21 10:56:55,10.10.1.44,UK,MacBook,1,LOGIN
709,iirwin,2026-08-21 10:57:08,81.2.33.71,UK,MacBook,1,LOGIN
710,cclark,2026-08-21 10:58:55,81.2.33.71,UK,Windows-Laptop,1,LOGIN
711,mmorris,2026-08-21 11:01:03,81.2.157.31,UK,MacBook,1,LOGIN
712,oreynolds,2026-08-21 11:01:32,10.10.2.39,UK,MacBook,1,LOGIN
713,mmoore,2026-08-21 11:11:23,81.2.119.152,UK,iPhone,1,LOGIN
714,yzimmer,2026-08-21 11:18:36,81.2.105.23,UK,iPhone,1,LOGIN
715,ppatel,2026-08-21 11:18:56,81.2.131.9,UK,Windows-Laptop,1,LOGIN
716,ddesai,2026-08-21 11:29:21,81.2.169.75,UK,MacBook,1,LOGIN
717,iiqbal,2026-08-21 11:42:18,81.2.131.9,UK,Windows-Laptop,1,LOGIN
718,jjones,2026-08-21 11:43:58,81.2.66.204,UK,iPhone,1,LOGIN
719,hhughes,2026-08-21 11:44:18,10.10.1.44,UK,MacBook,1,LOGIN
720,kmason,2026-08-21 11:46:49,81.2.105.23,UK,Windows-Laptop,1,LOGIN
721,ccarter,2026-08-21 11:52:23,10.10.2.12,UK,MacBook,1,LOGIN
722,ssingh,2026-08-21 11:54:37,81.2.77.11,UK,Windows-Laptop,1,LOGIN
723,eevans,2026-08-21 11:58:22,10.10.2.12,UK,Windows-Laptop,1,LOGIN
724,eevans,2026-08-21 12:01:10,10.10.2.12,UK,Windows-Laptop,1,LOGIN
725,kkaur,2026-08-21 12:01:28,10.10.1.44,UK,iPhone,1,LOGIN
726,oreynolds,2026-08-21 12:04:36,81.2.91.88,UK,MacBook,1,LOGIN
727,ddesai,2026-08-21 12:08:00,81.2.169.75,UK,MacBook,0,LOGIN
728,abrooks,2026-08-21 12:09:11,10.10.2.12,UK,iPhone,1,LOGIN
729,pquinn,2026-08-21 12:17:10,10.10.1.44,UK,MacBook,1,LOGIN
730,uvaughan,2026-08-21 12:17:59,10.10.1.44,UK,MacBook,1,LOGIN
731,bbennett,2026-08-21 12:18:35,10.10.1.44,UK,MacBook,1,LOGIN
732,hhughes,2026-08-21 12:19:37,10.10.1.44,UK,MacBook,1,LOGIN
733,vwhite,2026-08-21 12:22:46,10.10.2.39,UK,iPhone,1,LOGIN
734,zwalker,2026-08-21 12:24:26,10.10.2.12,UK,MacBook,1,LOGIN
735,hhill,2026-08-21 12:27:42,81.2.91.88,UK,iPhone,1,LOGIN
736,kkaur,2026-08-21 12:29:34,10.10.1.44,UK,iPhone,0,LOGIN
737,molsen,2026-08-21 12:31:02,81.2.66.204,UK,iPhone,1,LOGIN
738,abrooks,2026-08-21 12:39:50,81.2.131.9,UK,iPhone,1,LOGIN
739,vwhite,2026-08-21 12:41:20,10.10.2.39,UK,iPhone,1,LOGIN
740,abrooks,2026-08-21 12:45:19,10.10.2.12,UK,iPhone,1,LOGIN
741,ssingh,2026-08-21 12:46:56,81.2.77.11,UK,Windows-Laptop,1,LOGIN
742,pquinn,2026-08-21 12:49:00,10.10.1.44,UK,MacBook,1,LOGIN
743,cdunn,2026-08-21 12:49:10,10.10.0.31,UK,Windows-Laptop,1,LOGIN
744,oreynolds,2026-08-21 12:51:15,81.2.91.88,UK,MacBook,1,LOGIN
745,jknight,2026-08-21 12:54:01,10.10.0.31,UK,Windows-Laptop,1,LOGIN
746,mmoore,2026-08-21 12:57:35,10.10.2.39,UK,iPhone,1,LOGIN
747,ppatel,2026-08-21 13:01:15,10.10.0.31,UK,Windows-Laptop,1,LOGIN
748,lnorth,2026-08-21 13:02:30,10.10.1.44,UK,iPhone,1,LOGIN
749,pquinn,2026-08-21 13:02:35,10.10.1.44,UK,MacBook,1,LOGIN
750,kking,2026-08-21 13:04:51,10.10.0.25,UK,Windows-Laptop,1,LOGIN
751,iiqbal,2026-08-21 13:05:01,10.10.1.18,UK,Windows-Laptop,1,LOGIN
752,ccarter,2026-08-21 13:06:58,81.2.169.75,UK,MacBook,1,LOGIN
753,mmorris,2026-08-21 13:09:07,81.2.157.31,UK,MacBook,1,LOGIN
754,rreed,2026-08-21 13:09:24,10.10.1.18,UK,iPhone,1,LOGIN
755,iirwin,2026-08-21 13:14:56,10.10.2.12,UK,MacBook,1,LOGIN
756,kmason,2026-08-21 13:17:13,10.10.1.18,UK,Windows-Laptop,1,LOGIN
757,bcole,2026-08-21 13:22:28,10.10.1.44,UK,MacBook,1,LOGIN
758,bcole,2026-08-21 13:23:43,81.2.12.44,UK,MacBook,1,LOGIN
759,rreed,2026-08-21 13:27:39,10.10.1.18,UK,iPhone,1,LOGIN
760,aahmed,2026-08-21 13:28:15,81.2.169.75,UK,Windows-Laptop,1,LOGIN
761,ppatel,2026-08-21 13:31:57,81.2.131.9,UK,Windows-Laptop,0,LOGIN
762,fgray,2026-08-21 13:32:00,81.2.66.204,UK,Windows-Laptop,1,LOGIN
763,ffoster,2026-08-21 13:35:05,81.2.51.19,UK,MacBook,1,LOGIN
764,oowens,2026-08-21 13:35:17,10.10.1.44,UK,Windows-Laptop,1,LOGIN
765,ddavies,2026-08-21 13:37:58,81.2.66.204,UK,MacBook,1,LOGIN
766,abrooks,2026-08-21 13:45:45,10.10.2.12,UK,iPhone,1,LOGIN
767,oowens,2026-08-21 13:50:22,10.10.1.44,UK,Windows-Laptop,1,LOGIN
768,llane,2026-08-21 13:50:51,10.10.2.12,UK,iPhone,1,LOGIN
769,ffoster,2026-08-21 13:51:23,81.2.51.19,UK,MacBook,1,LOGIN
770,bbrown,2026-08-21 13:52:34,10.10.1.44,UK,MacBook,1,LOGIN
771,kmason,2026-08-21 13:54:00,51.91.42.88,FR,Unknown-Mobile,0,LOGIN
772,ttaylor,2026-08-21 13:54:36,10.10.2.12,UK,Windows-Laptop,1,LOGIN
773,ggrant,2026-08-21 13:57:02,81.2.12.44,UK,MacBook,1,LOGIN
774,kmason,2026-08-21 14:04:06,81.2.105.23,UK,Windows-Laptop,1,LOGIN
775,oprice,2026-08-21 14:05:36,10.10.0.25,UK,iPhone,1,LOGIN
776,zarcher,2026-08-21 14:09:34,10.10.0.25,UK,iPhone,1,LOGIN
777,bbrown,2026-08-21 14:11:46,81.2.131.9,UK,MacBook,1,LOGIN
778,sturner,2026-08-21 14:18:35,10.10.0.25,UK,MacBook,1,LOGIN
779,cclark,2026-08-21 14:18:51,10.10.0.31,UK,Windows-Laptop,0,LOGIN
780,iingram,2026-08-21 14:19:28,10.10.1.18,UK,MacBook,1,LOGIN
781,xyates,2026-08-21 14:21:18,81.2.105.23,UK,Windows-Laptop,1,LOGIN
782,ffoster,2026-08-21 14:22:29,10.10.2.39,UK,MacBook,1,LOGIN
783,oowens,2026-08-21 14:25:19,10.10.1.44,UK,Windows-Laptop,1,LOGIN
784,oowens,2026-08-21 14:42:22,81.2.119.152,UK,Windows-Laptop,1,LOGIN
785,tusman,2026-08-21 14:42:43,10.10.2.12,UK,Windows-Laptop,1,LOGIN
786,eevans,2026-08-21 14:48:44,10.10.2.12,UK,Windows-Laptop,1,LOGIN
787,fgray,2026-08-21 14:49:52,10.10.2.39,UK,Windows-Laptop,1,LOGIN
788,zarcher,2026-08-21 14:53:36,10.10.0.25,UK,iPhone,1,LOGIN
789,dellis,2026-08-21 14:55:26,10.10.1.44,UK,MacBook,1,LOGIN
790,iingram,2026-08-21 14:57:58,81.2.119.152,UK,MacBook,1,LOGIN
791,ayoung,2026-08-21 15:13:56,10.10.0.25,UK,Windows-Laptop,1,LOGIN
792,ayoung,2026-08-21 15:14:16,10.10.0.25,UK,Windows-Laptop,1,LOGIN
793,ffisher,2026-08-21 15:15:57,81.2.66.204,UK,MacBook,1,LOGIN
794,lnorth,2026-08-21 15:19:10,10.10.1.44,UK,iPhone,1,LOGIN
795,jknight,2026-08-21 15:22:24,10.10.0.31,UK,Windows-Laptop,1,LOGIN
796,cdunn,2026-08-21 15:26:50,10.10.0.31,UK,Windows-Laptop,1,LOGIN
797,eedwards,2026-08-21 15:28:34,81.2.12.44,UK,MacBook,1,LOGIN
798,xyates,2026-08-21 15:29:14,81.2.105.23,UK,Windows-Laptop,1,LOGIN
799,jknight,2026-08-21 15:33:47,10.10.0.31,UK,Windows-Laptop,1,LOGIN
800,kkaur,2026-08-21 15:42:42,10.10.1.44,UK,iPhone,1,LOGIN
801,zwalker,2026-08-21 15:57:30,10.10.2.12,UK,MacBook,1,LOGIN
802,mmorris,2026-08-21 15:58:30,81.2.157.31,UK,MacBook,0,LOGIN
803,ffisher,2026-08-21 16:01:27,81.2.66.204,UK,MacBook,1,LOGIN
804,aahmed,2026-08-21 16:01:31,81.2.169.75,UK,Windows-Laptop,1,LOGIN
805,abrooks,2026-08-21 16:01:57,10.10.2.12,UK,iPhone,1,LOGIN
806,molsen,2026-08-21 16:11:29,10.10.0.25,UK,iPhone,1,LOGIN
807,ffisher,2026-08-21 16:12:50,10.10.1.44,UK,MacBook,1,LOGIN
808,molsen,2026-08-21 16:14:10,81.2.66.204,UK,iPhone,1,LOGIN
809,wxu,2026-08-21 16:18:05,10.10.0.25,UK,Windows-Laptop,0,LOGIN
810,hhill,2026-08-21 16:21:29,10.10.0.25,UK,iPhone,1,LOGIN
811,ggrant,2026-08-21 16:30:04,10.10.1.44,UK,MacBook,1,LOGIN
812,nnair,2026-08-21 16:38:55,10.10.2.12,UK,Windows-Laptop,1,LOGIN
813,nnolan,2026-08-21 16:43:59,81.2.169.75,UK,MacBook,1,LOGIN
814,fgray,2026-08-21 16:48:03,10.10.2.39,UK,Windows-Laptop,1,LOGIN
815,ffisher,2026-08-21 16:51:34,10.10.1.44,UK,MacBook,1,LOGIN
816,nnair,2026-08-21 16:54:41,10.10.2.12,UK,Windows-Laptop,1,LOGIN
817,ppatel,2026-08-21 17:08:05,10.10.0.31,UK,Windows-Laptop,1,LOGIN
818,eedwards,2026-08-21 17:09:36,10.10.2.39,UK,MacBook,1,LOGIN
819,ggrant,2026-08-21 17:17:31,10.10.1.44,UK,MacBook,1,LOGIN
820,hhughes,2026-08-21 17:18:14,10.10.1.44,UK,MacBook,1,LOGIN
821,ggreen,2026-08-21 17:21:21,81.2.157.31,UK,MacBook,1,LOGIN
822,jjones,2026-08-21 17:33:57,10.10.1.18,UK,iPhone,1,LOGIN
823,nperry,2026-08-21 17:36:59,10.10.2.12,UK,Windows-Laptop,1,LOGIN
824,bbrown,2026-08-21 17:38:37,10.10.1.44,UK,MacBook,1,LOGIN
825,bbennett,2026-08-21 17:40:02,10.10.1.44,UK,MacBook,1,LOGIN
826,oowens,2026-08-21 17:43:34,10.10.1.44,UK,Windows-Laptop,1,LOGIN
827,hhill,2026-08-21 17:43:57,10.10.0.25,UK,iPhone,1,LOGIN
828,tusman,2026-08-21 17:49:38,10.10.2.12,UK,Windows-Laptop,1,LOGIN
829,llewis,2026-08-21 17:56:40,81.2.119.152,UK,MacBook,1,LOGIN
830,mmorris,2026-08-21 18:36:10,10.10.2.39,UK,MacBook,1,LOGIN
831,nnair,2026-08-21 18:42:17,10.10.2.12,UK,Windows-Laptop,1,LOGIN
832,oowens,2026-08-21 18:58:41,81.2.119.152,UK,Windows-Laptop,1,LOGIN
833,molsen,2026-08-21 19:27:14,10.10.0.25,UK,iPhone,1,LOGIN
834,iingram,2026-08-21 19:31:18,10.10.1.18,UK,MacBook,0,LOGIN
835,abrooks,2026-08-21 19:32:51,81.2.131.9,UK,iPhone,1,LOGIN
836,abrooks,2026-08-21 23:17:57,81.2.131.9,UK,iPhone,1,LOGIN
837,llewis,2026-08-22 07:05:06,81.2.119.152,UK,MacBook,1,LOGIN
838,kmason,2026-08-22 07:24:50,10.10.1.18,UK,Windows-Laptop,1,LOGIN
839,ggreen,2026-08-22 08:07:32,10.10.2.39,UK,MacBook,0,LOGIN
840,dellis,2026-08-22 08:46:11,10.10.1.44,UK,MacBook,1,LOGIN
841,jjames,2026-08-22 08:55:00,81.2.66.204,UK,Windows-Laptop,0,LOGIN
842,uvaughan,2026-08-22 09:02:49,81.2.66.204,UK,MacBook,1,LOGIN
843,qroberts,2026-08-22 09:06:13,81.2.12.44,UK,iPhone,1,LOGIN
844,zwalker,2026-08-22 09:10:45,10.10.2.12,UK,MacBook,0,LOGIN
845,bbrown,2026-08-22 09:14:13,10.10.1.44,UK,MacBook,1,LOGIN
846,ggrant,2026-08-22 09:22:36,81.2.12.44,UK,MacBook,1,LOGIN
847,iirwin,2026-08-22 09:29:41,81.2.33.71,UK,MacBook,1,LOGIN
848,qroberts,2026-08-22 09:32:24,10.10.1.18,UK,iPhone,1,LOGIN
849,eford,2026-08-22 09:37:51,10.10.0.31,UK,Windows-Laptop,1,LOGIN
850,ffisher,2026-08-22 09:40:39,10.10.1.44,UK,MacBook,1,LOGIN
851,yzimmer,2026-08-22 09:41:16,81.2.105.23,UK,iPhone,0,LOGIN
852,fgray,2026-08-22 09:43:03,10.10.2.39,UK,Windows-Laptop,1,LOGIN
853,wxu,2026-08-22 09:49:56,10.10.0.25,UK,Windows-Laptop,1,LOGIN
854,ddavies,2026-08-22 09:56:07,81.2.66.204,UK,MacBook,1,LOGIN
855,dellis,2026-08-22 10:01:11,10.10.1.44,UK,MacBook,1,LOGIN
856,cclark,2026-08-22 10:03:33,81.2.33.71,UK,Windows-Laptop,1,LOGIN
857,ppatel,2026-08-22 10:05:03,10.10.0.31,UK,Windows-Laptop,1,LOGIN
858,wxu,2026-08-22 10:12:45,10.10.0.25,UK,Windows-Laptop,1,LOGIN
859,ffisher,2026-08-22 10:13:34,81.2.66.204,UK,MacBook,1,LOGIN
860,rshah,2026-08-22 10:14:20,10.10.2.39,UK,Windows-Laptop,1,LOGIN
861,rshah,2026-08-22 10:17:04,10.10.2.39,UK,Windows-Laptop,1,FILE_ACCESS
862,molsen,2026-08-22 10:20:35,10.10.0.25,UK,iPhone,1,LOGIN
863,hhill,2026-08-22 10:24:34,81.2.91.88,UK,iPhone,0,LOGIN
864,mmoore,2026-08-22 10:29:45,81.2.119.152,UK,iPhone,1,LOGIN
865,ggrant,2026-08-22 10:32:32,81.2.12.44,UK,MacBook,1,LOGIN
866,eford,2026-08-22 10:37:28,81.2.33.71,UK,Windows-Laptop,1,LOGIN
867,iiqbal,2026-08-22 10:44:13,10.10.1.18,UK,Windows-Laptop,1,LOGIN
868,fgray,2026-08-22 10:48:12,10.10.2.39,UK,Windows-Laptop,1,LOGIN
869,jknight,2026-08-22 10:50:08,10.10.0.31,UK,Windows-Laptop,1,LOGIN
870,kkaur,2026-08-22 10:53:57,81.2.105.23,UK,iPhone,1,LOGIN
871,kkaur,2026-08-22 10:56:37,81.2.105.23,UK,iPhone,1,LOGIN
872,jjones,2026-08-22 10:57:09,10.10.1.18,UK,iPhone,1,LOGIN
873,wxu,2026-08-22 11:01:00,81.2.12.44,UK,Windows-Laptop,0,LOGIN
874,rreed,2026-08-22 11:04:14,81.2.91.88,UK,iPhone,1,LOGIN
875,cclark,2026-08-22 11:07:00,81.2.33.71,UK,Windows-Laptop,0,LOGIN
876,mmorris,2026-08-22 11:08:49,81.2.157.31,UK,MacBook,1,LOGIN
877,molsen,2026-08-22 11:17:28,81.2.66.204,UK,iPhone,1,LOGIN
878,qroberts,2026-08-22 11:18:02,10.10.1.18,UK,iPhone,1,LOGIN
879,hhall,2026-08-22 11:19:04,10.10.2.12,UK,Windows-Laptop,1,LOGIN
880,aahmed,2026-08-22 11:22:12,10.10.2.39,UK,Windows-Laptop,1,LOGIN
881,ffisher,2026-08-22 11:23:34,10.10.1.44,UK,MacBook,1,LOGIN
882,eedwards,2026-08-22 11:23:49,10.10.2.39,UK,MacBook,1,LOGIN
883,zarcher,2026-08-22 11:23:55,81.2.131.9,UK,iPhone,1,LOGIN
884,mmorris,2026-08-22 11:25:46,10.10.2.39,UK,MacBook,1,LOGIN
885,jjames,2026-08-22 11:26:24,10.10.0.31,UK,Windows-Laptop,1,LOGIN
886,nnair,2026-08-22 11:29:49,10.10.2.12,UK,Windows-Laptop,1,LOGIN
887,abrooks,2026-08-22 11:29:55,81.2.131.9,UK,iPhone,1,LOGIN
888,iiqbal,2026-08-22 11:34:52,81.2.131.9,UK,Windows-Laptop,1,LOGIN
889,aahmed,2026-08-22 11:36:25,81.2.169.75,UK,Windows-Laptop,1,LOGIN
890,jjones,2026-08-22 11:37:04,81.2.66.204,UK,iPhone,1,LOGIN
891,rreed,2026-08-22 11:53:31,10.10.1.18,UK,iPhone,1,LOGIN
892,llane,2026-08-22 11:54:05,81.2.105.23,UK,iPhone,1,LOGIN
893,iiqbal,2026-08-22 11:58:49,81.2.131.9,UK,Windows-Laptop,1,LOGIN
894,sturner,2026-08-22 12:04:04,10.10.0.25,UK,MacBook,1,LOGIN
895,bcole,2026-08-22 12:07:56,10.10.1.44,UK,MacBook,1,LOGIN
896,ayoung,2026-08-22 12:09:03,81.2.77.11,UK,Windows-Laptop,1,LOGIN
897,kmason,2026-08-22 12:09:24,10.10.1.18,UK,Windows-Laptop,1,LOGIN
898,oowens,2026-08-22 12:13:43,10.10.1.44,UK,Windows-Laptop,1,LOGIN
899,oreynolds,2026-08-22 12:18:44,81.2.91.88,UK,MacBook,1,LOGIN
900,oowens,2026-08-22 12:21:41,81.2.119.152,UK,Windows-Laptop,1,LOGIN
901,eedwards,2026-08-22 12:24:48,10.10.2.39,UK,MacBook,1,LOGIN
902,sturner,2026-08-22 12:25:22,10.10.0.25,UK,MacBook,1,LOGIN
903,nnolan,2026-08-22 12:27:10,81.2.169.75,UK,MacBook,0,LOGIN
904,cdunn,2026-08-22 12:34:14,10.10.0.31,UK,Windows-Laptop,1,LOGIN
905,ssingh,2026-08-22 12:36:05,10.10.1.18,UK,Windows-Laptop,1,LOGIN
906,ayoung,2026-08-22 12:37:17,10.10.0.25,UK,Windows-Laptop,1,LOGIN
907,nnair,2026-08-22 12:40:07,10.10.2.12,UK,Windows-Laptop,1,LOGIN
908,lnorth,2026-08-22 12:47:51,81.2.77.11,UK,iPhone,1,LOGIN
909,fgray,2026-08-22 12:48:12,10.10.2.39,UK,Windows-Laptop,1,LOGIN
910,ffoster,2026-08-22 12:50:09,10.10.2.39,UK,MacBook,1,LOGIN
911,kking,2026-08-22 12:50:56,81.2.157.31,UK,Windows-Laptop,1,LOGIN
912,nnair,2026-08-22 13:00:05,10.10.2.12,UK,Windows-Laptop,1,LOGIN
913,ffisher,2026-08-22 13:02:26,10.10.1.44,UK,MacBook,1,LOGIN
914,iirwin,2026-08-22 13:04:50,81.2.33.71,UK,MacBook,1,LOGIN
915,hhill,2026-08-22 13:05:57,10.10.0.25,UK,iPhone,1,LOGIN
916,ffoster,2026-08-22 13:08:42,10.10.2.39,UK,MacBook,1,LOGIN
917,rreed,2026-08-22 13:09:18,10.10.1.18,UK,iPhone,1,LOGIN
918,llewis,2026-08-22 13:09:27,81.2.119.152,UK,MacBook,1,LOGIN
919,hhill,2026-08-22 13:16:21,10.10.0.25,UK,iPhone,1,LOGIN
920,fgray,2026-08-22 13:16:53,81.2.66.204,UK,Windows-Laptop,1,LOGIN
921,aahmed,2026-08-22 13:23:00,81.2.169.75,UK,Windows-Laptop,1,LOGIN
922,uvaughan,2026-08-22 13:26:10,10.10.1.44,UK,MacBook,1,LOGIN
923,mmoore,2026-08-22 13:29:20,10.10.2.39,UK,iPhone,1,LOGIN
924,hhughes,2026-08-22 13:33:28,10.10.1.44,UK,MacBook,1,LOGIN
